hast_genus_id,hast_family_id,family_apgiv,genus,genus_zh,acceptedGenus,acceptedNamecode
93,720,Tectariaceae,Pleocnemia,突齒蕨屬,,
12688,720,Tectariaceae,Psomiocarpa,,,
94,720,Tectariaceae,Pteridrys,牙蕨屬,,
95,720,Tectariaceae,Quercifilix,地耳蕨屬,,
96,720,Tectariaceae,Tectaria,三叉蕨屬,,
12700,722,Tetramelaceae,Tetrameles,四數木屬,,
539,351,Theaceae,Camellia,茶屬,,
542,351,Theaceae,Gordonia,大頭茶屬,,
547,351,Theaceae,Hartia,摺柄茶屬,,
13313,351,Theaceae,Polyspora,大頭茶屬,,
543,351,Theaceae,Pyrenaria,烏皮茶屬,,
544,351,Theaceae,Schima,木荷屬,,
546,351,Theaceae,Tutcheria,,,
114,127,Thelypteridaceae,Ampelopteris,星毛蕨屬,,
126,127,Thelypteridaceae,Christella,小毛蕨屬,,
13340,127,Thelypteridaceae,Coryphopteris,,,
115,127,Thelypteridaceae,Cyclosorus,毛蕨屬,,
116,127,Thelypteridaceae,Dictyocline,聖蕨屬,,
127,127,Thelypteridaceae,Glaphyropteridopsis,方桿蕨屬,,
13328,127,Thelypteridaceae,Lastrea,,,
117,127,Thelypteridaceae,Leptogramma,茯蕨屬,,
125,127,Thelypteridaceae,Macrothelypteris,大金星蕨屬,,
118,127,Thelypteridaceae,Metathelypteris,凸軸蕨屬,,
119,127,Thelypteridaceae,Parathelypteris,副金星蕨屬,,
120,127,Thelypteridaceae,Phegopteris,卵果蕨屬,,
130,127,Thelypteridaceae,Pneumatopteris,稀毛蕨屬,,
121,127,Thelypteridaceae,Pronephrium,新月蕨屬,,
128,127,Thelypteridaceae,Pseudocyclosorus,假毛蕨屬,,
122,127,Thelypteridaceae,Pseudophegopteris,紫柄蕨屬,,
129,127,Thelypteridaceae,Sphaerostephanos,圓腺蕨屬,,
123,127,Thelypteridaceae,Stegnogramma,溪邊蕨屬,,
124,127,Thelypteridaceae,Thelypteris,金星蕨屬,,
981,443,Thymelaeaceae,Aquilaria,沉香屬,,
982,443,Thymelaeaceae,Daphne,瑞香屬,,
983,443,Thymelaeaceae,Diplomorpha,,,
984,443,Thymelaeaceae,Edgeworthia,結香屬,,
985,443,Thymelaeaceae,Stellera,矮瑞香屬,,
986,443,Thymelaeaceae,Wikstroemia,蕘花屬,,
12785,758,Tofieldiaceae,Tofieldia,,,
12787,861,Tovariaceae,Tovaria,,,
2286,644,Triuridaceae,Sciaphila,黴草屬,,
486,335,Trochodendraceae,Trochodendron,昆欄樹屬,,
786,412,Tropaeolaceae,Tropaeolum,金蓮花屬,,
2107,636,Typhaceae,Sparganium,黑三稜屬,,
2108,636,Typhaceae,Typha,香蒲屬,,
249,307,Ulmaceae,Ulmus,榆屬,,
250,307,Ulmaceae,Zelkova,櫸屬,,
12623,310,Urticaceae,Archiboehmeria,舌柱麻屬,,
263,310,Urticaceae,Boehmeria,苧麻屬,,
264,310,Urticaceae,Chamabainia,蟲蟻麻屬,,
265,310,Urticaceae,Cypholophus,瘤冠麻屬,,
266,310,Urticaceae,Debregeasia,水麻屬,,
267,310,Urticaceae,Dendrocnide,咬人狗屬,,
268,310,Urticaceae,Droguetia,單蕊麻屬,,
269,310,Urticaceae,Elatostema,樓梯草屬,,
284,310,Urticaceae,Fleurya,紅小麻屬,,
270,310,Urticaceae,Girardinia,蠍子草屬,,
271,310,Urticaceae,Gonostegia,石薯屬,,
272,310,Urticaceae,Laportea,桑葉麻屬,,
273,310,Urticaceae,Lecanthus,盤花麻屬,,
274,310,Urticaceae,Leucosyke,四脈麻屬,,
275,310,Urticaceae,Maoutia,水絲麻屬,,
12634,310,Urticaceae,Memorialis,,,
12653,310,Urticaceae,Myriocarpa,,,
276,310,Urticaceae,Nanocnide,花點草屬,,
12655,310,Urticaceae,Neraudia,,,
277,310,Urticaceae,Oreocnide,長梗紫麻屬,,
12637,310,Urticaceae,Parietaria,墻草屬,,
278,310,Urticaceae,Pellionia,赤車使者屬,,
12654,310,Urticaceae,Phenax,,,
279,310,Urticaceae,Pilea,冷水麻屬,,
280,310,Urticaceae,Pipturus,落尾麻屬,,
262,310,Urticaceae,Poikilospermum,錐頭麻屬,,
281,310,Urticaceae,Pouzolzia,霧水葛屬,,
282,310,Urticaceae,Procris,烏來麻屬,,
12656,310,Urticaceae,Urera,,,
283,310,Urticaceae,Urtica,蕁麻屬,,
285,310,Urticaceae,Villebrunea,紫麻屬,,
1340,521,Verbenaceae,Baillonia,,,
12682,521,Verbenaceae,Citharexylum,,,
1344,521,Verbenaceae,Duranta,金露花屬,,
1346,521,Verbenaceae,Lantana,馬櫻丹屬,,
1354,521,Verbenaceae,Lippia,,,
12680,521,Verbenaceae,Petrea,,,
1347,521,Verbenaceae,Phyla,鴨舌癀屬,,
12681,521,Verbenaceae,Priva,,,
1350,521,Verbenaceae,Stachytarpheta,木馬鞭屬,,
1352,521,Verbenaceae,Verbena,馬鞭草屬,,
997,446,Violaceae,Hybanthus,鼠鞭草屬,,
12679,446,Violaceae,Melicytus,,,
12678,446,Violaceae,Rinorea,,,
998,446,Violaceae,Viola,菫菜屬,,
934,436,Vitaceae,Ampelopsis,山葡萄屬,,
935,436,Vitaceae,Cayratia,虎葛屬,,
936,436,Vitaceae,Cissus,粉藤屬,,
941,436,Vitaceae,Leea,火筒樹屬,,
938,436,Vitaceae,Parthenocissus,地錦屬,,
939,436,Vitaceae,Tetrastigma,崖爬藤屬,,
940,436,Vitaceae,Vitis,葡萄屬,,
138,128,Woodsiaceae,Acystopteris,亮毛蕨屬,,
13314,128,Woodsiaceae,Allantodia,,,
13315,128,Woodsiaceae,Cheilanthopsis,,,
134,128,Woodsiaceae,Diplaziopsis,腸蕨屬,,
142,128,Woodsiaceae,Pseudocystopteris,假冷蕨屬,,
137,128,Woodsiaceae,Woodsia,岩蕨屬,,
1853,623,Xyridaceae,Xyris,芴草屬,,
185,201,Zamiaceae,Macrozamia,藏米亞屬,,
186,201,Zamiaceae,Zamia,美葉鳳尾蕉屬,,
2113,639,Zingiberaceae,Alpinia,月桃屬,,
2114,639,Zingiberaceae,Amomum,,,
13280,639,Zingiberaceae,Cautleya,距藥薑屬,,
2116,639,Zingiberaceae,Curcuma,薑黃屬,,
2117,639,Zingiberaceae,Elettaria,,,
2355,639,Zingiberaceae,Globba,舞花薑屬,,
2118,639,Zingiberaceae,Hedychium,蝴蝶薑屬,,
2119,639,Zingiberaceae,Kaempferia,,,
2120,639,Zingiberaceae,Languas,山薑屬,,
2121,639,Zingiberaceae,Nicolaia,,,
13015,639,Zingiberaceae,Roscoea,,,
13016,639,Zingiberaceae,Scaphochlamys,,,
2123,639,Zingiberaceae,Vanoverberghia,,,
2122,639,Zingiberaceae,Zingiber,薑屬,,
13017,608,Zosteraceae,Phyllospadix,,,
1732,608,Zosteraceae,Zostera,甘藻屬,,
787,413,Zygophyllaceae,Tribulus,蒺藜屬,,
